user_id,product_id,user_product_purchase_count,user_product_reorder_ratio,user_product_days_since_last_purchase,user_total_orders,user_reorder_ratio,user_avg_basket_size,user_mean_days_between_orders,user_days_since_last_order,log_user_total_orders
24301,27966,4,0.75,1.0,56,0.8020833,5.142857,5.5122805,8.0,4.04305126783455
79783,39693,1,0.0,4.0,50,0.74065936,18.2,7.5174356,5.0,3.9318256327243257
136074,45765,1,0.0,5.0,9,0.48913044,10.222222,13.460526,30.0,2.302585092994046
189812,6615,2,0.5,6.0,11,0.3469388,4.4545455,7.7619047,26.0,2.4849066497880004
68433,2135,1,0.0,30.0,4,0.093023255,10.75,27.918919,30.0,1.6094379124341005
96795,17616,2,0.5,7.0,46,0.6340361,14.434783,8.865853,3.0,3.8501476017100575
27528,26209,1,0.0,10.0,14,0.49264705,9.714286,17.032,9.0,2.70805020110221
78373,4134,1,0.0,17.0,35,0.7172414,8.285714,7.498208,9.0,3.58351893845611
137786,38273,2,0.5,19.0,8,0.4040404,12.375,23.923077,30.0,2.19722457733622
20421,24610,2,0.5,6.0,12,0.58641976,13.5,18.957144,26.0,2.5649493574615367
125692,4778,1,0.0,8.0,16,0.34439835,15.0625,16.668142,30.0,2.833213344056216
161851,16131,1,0.0,30.0,7,0.14545454,7.857143,19.541666,9.0,2.079441541679836
22816,8518,1,0.0,25.0,4,0.3258427,22.25,23.477612,18.0,1.6094379124341005
203050,8629,1,0.0,28.0,87,0.47272727,4.4252872,4.5902963,2.0,4.477336814478207
151986,41582,1,0.0,,22,0.6224719,20.227272,12.070776,23.0,3.1354942159291497
113281,24184,2,0.5,4.0,19,0.75213677,6.1578946,8.445455,9.0,2.995732273553991
185601,44303,1,0.0,30.0,14,0.33684212,13.571428,19.776537,6.0,2.70805020110221
20924,5103,4,0.75,1.0,64,0.58631414,10.046875,6.4228935,5.0,4.174387269895637
82446,3957,3,0.6666667,30.0,9,0.45238096,9.333333,16.658537,8.0,2.302585092994046
187527,43037,1,0.0,3.0,48,0.73866665,7.8125,6.263014,8.0,3.8918202981106265
176741,39303,3,0.6666667,2.0,64,0.6481481,5.90625,5.7580647,4.0,4.174387269895637
149917,26456,10,0.9,10.0,37,0.49838188,8.351352,7.702341,5.0,3.6375861597263857
109926,6944,1,0.0,20.0,33,0.83429396,21.030304,10.190193,7.0,3.5263605246161616
154248,44570,9,0.8888889,7.0,24,0.5179856,11.583333,14.865169,25.0,3.218875824868201
145634,39560,1,0.0,6.0,44,0.61728394,11.045455,8.559072,3.0,3.80666248977032
51219,42397,1,0.0,14.0,6,0.4,5.8333335,11.827586,7.0,1.9459101490553128
81686,12033,2,0.5,6.0,24,0.5948718,8.125,10.965909,27.0,3.218875824868201
62009,44142,1,0.0,14.0,15,0.3,10.666667,19.5,13.0,2.772588722239781
158620,31040,2,0.5,14.0,43,0.6759062,10.906977,7.2065935,4.0,3.784189633918261
201505,42585,1,0.0,30.0,26,0.421875,4.923077,7.903226,11.0,3.295836866004329
45815,4605,7,0.85714287,13.0,34,0.84474885,12.882353,10.720379,5.0,3.555348061489413
163232,35855,1,0.0,9.0,6,0.09090909,9.166667,23.62745,30.0,1.9459101490553128
53163,22719,1,0.0,23.0,5,0.3,12.0,15.755102,12.0,1.791759469228055
60003,28021,3,0.6666667,12.0,25,0.58064514,14.88,12.510029,7.0,3.258096538021482
60961,46572,2,0.5,16.0,23,0.3382353,5.9130435,12.589148,16.0,3.1780538303479458
163735,32293,2,0.5,5.0,21,0.74885845,20.857143,8.411904,8.0,3.091042453358316
29053,28842,1,0.0,8.0,14,0.42718446,22.071428,20.282759,8.0,2.70805020110221
42959,11408,1,0.0,7.0,24,0.5410628,17.25,10.200993,8.0,3.218875824868201
91314,24830,3,0.6666667,4.0,36,0.83870965,18.944445,10.709146,5.0,3.610917912644224
105176,34092,3,0.6666667,16.0,18,0.43367347,10.888889,13.910053,4.0,2.9444389791664403
29485,45698,2,0.5,9.0,6,0.48704663,32.166668,22.128048,19.0,1.9459101490553128
67189,21903,1,0.0,30.0,6,0.17021276,15.666667,25.402597,30.0,1.9459101490553128
142993,46802,3,0.6666667,6.0,23,0.3688213,11.434783,12.621951,14.0,3.1780538303479458
100516,8277,1,0.0,30.0,12,0.45333335,12.5,21.304348,2.0,2.5649493574615367
141098,37931,1,0.0,19.0,16,0.40062112,20.125,18.013115,19.0,2.833213344056216
108404,35851,6,0.8333333,21.0,18,0.62283736,16.055555,12.525,21.0,2.9444389791664403
89987,28553,1,0.0,7.0,18,0.66442955,8.277778,14.907802,5.0,2.9444389791664403
205557,20842,1,0.0,18.0,7,0.425,17.142857,19.392157,4.0,2.079441541679836
51574,10369,1,0.0,3.0,28,0.625,13.714286,6.935657,2.0,3.367295829986474
126218,19449,1,0.0,4.0,7,0.2631579,8.142858,10.6,7.0,2.079441541679836
41128,16142,9,0.8888889,5.0,22,0.70449173,19.227272,10.601503,5.0,3.1354942159291497
15474,46149,2,0.5,4.0,36,0.7808219,8.111111,6.5571427,7.0,3.610917912644224
7580,45723,1,0.0,18.0,39,0.48091602,10.076923,7.834734,4.0,3.688879454113936
23117,14680,1,0.0,9.0,30,0.36649215,12.733334,8.53719,8.0,3.4339872044851463
169274,28289,1,0.0,,7,0.40243903,11.714286,24.655172,23.0,2.079441541679836
134842,18441,1,0.0,30.0,40,0.48945147,5.925,7.506383,30.0,3.713572066704308
38938,39032,1,0.0,4.0,10,0.3181818,6.6,2.3508773,0.0,2.3978952727983707
189302,42964,1,0.0,11.0,47,0.7600619,13.74468,7.936709,5.0,3.8712010109078903
32354,49235,4,0.75,15.0,9,0.46218488,13.222222,18.39,20.0,2.302585092994046
23635,47403,1,0.0,4.0,9,0.46153846,4.3333335,3.3333333,4.0,2.302585092994046
146836,13440,1,0.0,9.0,66,0.51016635,8.19697,5.345216,3.0,4.204692619390966
53598,23785,2,0.5,7.0,9,0.1904762,4.6666665,15.51282,7.0,2.302585092994046
96783,7175,4,0.75,4.0,51,0.87712663,20.745098,3.6985507,2.0,3.951243718581428
118394,38122,2,0.5,26.0,16,0.55378485,15.6875,18.030973,25.0,2.833213344056216
144330,17316,1,0.0,,3,0.11764706,5.6666665,30.0,30.0,1.3862943611198906
157501,42585,2,0.5,28.0,5,0.2631579,19.0,19.260275,28.0,1.791759469228055
30651,35206,1,0.0,22.0,18,0.5825603,29.944445,18.661478,21.0,2.9444389791664403
200018,49517,1,0.0,11.0,6,0.33606556,20.333334,19.009708,21.0,1.9459101490553128
106719,5386,1,0.0,6.0,4,0.1641791,16.75,6.909091,8.0,1.6094379124341005
69221,21616,1,0.0,,8,0.38235295,8.5,5.1296296,15.0,2.19722457733622
12737,31487,1,0.0,9.0,5,0.46774194,12.4,12.96,9.0,1.791759469228055
47882,42617,3,0.6666667,4.0,17,0.58055556,21.17647,7.314371,8.0,2.8903717578961645
147434,2067,3,0.6666667,15.0,13,0.43589744,9.0,13.149532,14.0,2.639057329615259
175551,25745,1,0.0,5.0,31,0.54761904,10.83871,11.167192,9.0,3.4657359027997265
9825,35940,1,0.0,9.0,30,0.65588236,11.333333,13.090909,19.0,3.4339872044851463
190124,18570,1,0.0,30.0,5,0.5,29.2,22.422413,30.0,1.791759469228055
121494,10258,1,0.0,14.0,33,0.625,3.6363637,10.940678,7.0,3.5263605246161616
193903,20345,1,0.0,14.0,19,0.43258426,9.368421,12.614943,5.0,2.995732273553991
60826,33827,2,0.5,15.0,8,0.37751004,31.125,25.004786,19.0,2.19722457733622
28291,17334,10,0.9,3.0,50,0.77394634,10.44,7.427466,9.0,3.9318256327243257
147408,19678,1,0.0,,4,0.29850745,16.75,27.819672,23.0,1.6094379124341005
47825,32979,1,0.0,4.0,20,0.572093,10.75,11.1531105,21.0,3.044522437723423
100146,27117,1,0.0,4.0,10,0.5157233,31.8,7.4765344,7.0,2.3978952727983707
96565,4671,1,0.0,6.0,17,0.29508197,7.1764708,14.5,30.0,2.8903717578961645
136698,43599,1,0.0,30.0,4,0.1904762,31.5,30.0,30.0,1.6094379124341005
43724,47626,3,0.6666667,1.0,57,0.84683543,13.859649,6.6203346,6.0,4.060443010546419
4761,1823,1,0.0,30.0,13,0.66477275,27.076923,20.166162,30.0,2.639057329615259
183416,31433,1,0.0,5.0,44,0.764832,31.795454,8.415884,7.0,3.80666248977032
53078,26451,1,0.0,9.0,27,0.41846153,12.037037,11.012698,11.0,3.332204510175204
11544,45210,1,0.0,30.0,6,0.33027524,18.166666,27.529411,14.0,1.9459101490553128
124899,10603,1,0.0,30.0,6,0.36363637,12.833333,14.597222,7.0,1.9459101490553128
195135,16570,1,0.0,5.0,34,0.51336896,11.0,6.0482574,4.0,3.555348061489413
171990,34283,3,0.6666667,10.0,12,0.5027322,15.25,22.066298,10.0,2.5649493574615367
37287,541,1,0.0,27.0,17,0.595122,12.058824,11.2578945,16.0,2.8903717578961645
137814,12974,1,0.0,2.0,77,0.69264704,8.831169,4.9180326,7.0,4.356708826689592
68590,16752,1,0.0,5.0,64,0.7276688,14.34375,6.4496126,5.0,4.174387269895637
21664,23198,1,0.0,10.0,44,0.7594108,13.886364,9.07563,14.0,3.80666248977032
173643,18284,21,0.95238096,13.0,26,0.76984125,14.538462,14.19337,13.0,3.295836866004329
42754,6631,4,0.75,22.0,7,0.28915662,11.857142,23.0,12.0,2.079441541679836
84089,48385,6,0.8333333,30.0,12,0.70382166,26.166666,20.49315,7.0,2.5649493574615367
33428,37766,3,0.6666667,13.0,11,0.3846154,20.09091,18.270935,8.0,2.4849066497880004
95310,45946,2,0.5,30.0,10,0.34545454,11.0,15.475247,21.0,2.3978952727983707
125811,22187,1,0.0,8.0,48,0.73191094,22.458334,7.6817327,7.0,3.8918202981106265
191527,36746,2,0.5,12.0,5,0.4473684,7.6,19.424242,30.0,1.791759469228055
24592,12144,2,0.5,8.0,30,0.715625,10.666667,11.016501,17.0,3.4339872044851463
2537,44632,2,0.5,21.0,8,0.35211268,17.75,24.28125,19.0,2.19722457733622
57762,6128,1,0.0,30.0,4,0.18604651,10.75,29.25,30.0,1.6094379124341005
48128,16262,1,0.0,16.0,19,0.29710144,7.263158,13.880597,13.0,2.995732273553991
65199,14852,1,0.0,14.0,21,0.54112554,11.0,9.497758,7.0,3.091042453358316
141941,11777,1,0.0,4.0,17,0.5294118,5.0,9.512196,8.0,2.8903717578961645
197756,49605,2,0.5,24.0,10,0.43288592,29.8,20.583618,7.0,2.3978952727983707
73551,11777,1,0.0,30.0,18,0.33941606,15.222222,16.992218,30.0,2.9444389791664403
55482,45441,1,0.0,13.0,5,0.51428574,7.0,24.518518,30.0,1.791759469228055
53704,47209,3,0.6666667,26.0,12,0.4877193,23.75,13.595506,26.0,2.5649493574615367
1593,2326,3,0.6666667,21.0,9,0.5409836,13.555555,23.532711,30.0,2.302585092994046
73604,43744,13,0.9230769,16.0,30,0.8114754,4.0666666,12.208695,18.0,3.4339872044851463
138152,28597,1,0.0,5.0,14,0.40804598,12.428572,19.190475,29.0,2.70805020110221
78963,18418,2,0.5,23.0,11,0.26086956,8.363636,16.855421,5.0,2.4849066497880004
183660,14462,1,0.0,8.0,19,0.528125,16.842106,14.75,21.0,2.995732273553991
88263,26196,1,0.0,5.0,86,0.7942431,10.906977,4.6927195,7.0,4.465908118654584
111109,27388,24,0.9583333,7.0,85,0.6876333,11.035295,4.5830617,7.0,4.454347296253507
40602,14259,1,0.0,0.0,22,0.6503497,19.5,12.343065,5.0,3.1354942159291497
12753,33636,2,0.5,5.0,34,0.7584098,19.235294,6.489028,3.0,3.555348061489413
154653,4462,3,0.6666667,30.0,28,0.48125,5.714286,10.66879,1.0,3.367295829986474
186823,27966,3,0.6666667,12.0,33,0.59717315,8.575758,10.07554,7.0,3.5263605246161616
41937,7615,1,0.0,,6,0.28235295,14.166667,24.465517,5.0,1.9459101490553128
112227,25043,3,0.6666667,30.0,6,0.27941176,11.333333,22.737705,3.0,1.9459101490553128
126417,37250,1,0.0,30.0,5,0.16176471,13.6,30.0,30.0,1.791759469228055
94398,30756,1,0.0,6.0,91,0.883688,7.747253,4.2284484,9.0,4.5217885770490405
92933,14419,2,0.5,18.0,5,0.56,5.0,25.25,28.0,1.791759469228055
10385,43129,2,0.5,2.0,47,0.70276165,29.276596,8.270553,5.0,3.8712010109078903
75684,34126,2,0.5,3.0,12,0.31111112,3.75,16.5,3.0,2.5649493574615367
66318,48524,1,0.0,4.0,20,0.24264705,6.8,2.5037036,4.0,3.044522437723423
197213,21137,1,0.0,30.0,20,0.73015875,3.15,19.639345,27.0,3.044522437723423
109892,19049,1,0.0,10.0,27,0.21304348,8.518518,10.135514,30.0,3.332204510175204
44200,47759,4,0.75,4.0,87,0.8260073,12.551724,4.2939534,2.0,4.477336814478207
166889,39891,1,0.0,16.0,14,0.3006536,10.928572,19.993244,18.0,2.70805020110221
140722,3801,1,0.0,29.0,9,0.28421053,31.666666,20.058823,29.0,2.302585092994046
127803,47766,2,0.5,11.0,5,0.36065573,24.4,11.229885,9.0,1.791759469228055
59015,691,14,0.9285714,4.0,62,0.7086093,7.306452,5.8389263,7.0,4.143134726391533
75899,15386,1,0.0,30.0,11,0.43283582,12.181818,23.42623,30.0,2.4849066497880004
72573,21543,1,0.0,5.0,17,0.6526316,22.352942,17.425714,30.0,2.8903717578961645
40539,35089,1,0.0,16.0,54,0.73175544,9.388889,5.748,8.0,4.007333185232471
33032,39351,1,0.0,30.0,14,0.60588235,12.142858,15.13245,10.0,2.70805020110221
159140,43961,4,0.75,6.0,45,0.7826087,4.6,8.477386,11.0,3.828641396489095
30762,23765,2,0.5,24.0,9,0.46728972,11.888889,18.65625,30.0,2.302585092994046
58807,29628,2,0.5,30.0,4,0.16393442,15.25,30.0,30.0,1.6094379124341005
171364,39993,1,0.0,12.0,23,0.31609195,7.5652175,16.696428,21.0,3.1780538303479458
127486,21174,4,0.75,30.0,29,0.4074074,3.724138,11.76,7.0,3.4011973816621555
97495,18599,1,0.0,3.0,3,0.115384616,8.666667,4.263158,3.0,1.3862943611198906
55313,18232,1,0.0,20.0,6,0.33962265,17.666666,19.550562,30.0,1.9459101490553128
69594,38996,4,0.75,10.0,11,0.35193133,21.181818,18.511627,17.0,2.4849066497880004
177120,28278,1,0.0,7.0,3,0.26666668,10.0,5.4444447,3.0,1.3862943611198906
161727,9245,1,0.0,21.0,8,0.25274727,11.375,22.494383,30.0,2.19722457733622
84677,40287,1,0.0,7.0,24,0.7672131,12.708333,13.948276,4.0,3.218875824868201
40009,23313,1,0.0,30.0,21,0.630303,7.857143,8.85,6.0,3.091042453358316
103571,30252,2,0.5,30.0,21,0.64593303,19.904762,16.558603,10.0,3.091042453358316
42522,35870,1,0.0,16.0,23,0.5181347,8.391304,16.02139,14.0,3.1780538303479458
176510,16920,1,0.0,28.0,11,0.5102041,8.909091,10.820225,0.0,2.4849066497880004
172452,30599,1,0.0,30.0,4,0.06593407,22.75,24.449438,30.0,1.6094379124341005
80095,18487,3,0.6666667,13.0,19,0.5548387,8.157895,14.446667,7.0,2.995732273553991
57364,29594,20,0.95,12.0,63,0.68715084,5.6825395,6.351275,5.0,4.158883083359672
107474,16408,2,0.5,30.0,9,0.29,11.111111,19.780823,30.0,2.302585092994046
193007,5971,6,0.8333333,16.0,60,0.6553846,5.4166665,6.5510836,2.0,4.110873864173311
131068,46962,2,0.5,14.0,4,0.2,3.75,20.714285,24.0,1.6094379124341005
118823,16830,1,0.0,7.0,46,0.6539007,15.326087,8.038849,14.0,3.8501476017100575
155608,16668,1,0.0,5.0,40,0.6658596,10.325,9.465,7.0,3.713572066704308
190931,25407,1,0.0,11.0,55,0.44743276,7.4363637,7.7443037,3.0,4.02535169073515
196340,38886,2,0.5,19.0,47,0.7607477,11.382978,7.816092,9.0,3.8712010109078903
56464,48775,1,0.0,7.0,16,0.44067797,7.375,18.174313,15.0,2.833213344056216
117188,42735,1,0.0,12.0,15,0.44554454,6.733333,11.755102,19.0,2.772588722239781
143205,17617,1,0.0,8.0,9,0.4556962,8.777778,9.529411,6.0,2.302585092994046
105401,13176,17,0.9411765,6.0,66,0.9280937,9.060606,4.605442,1.0,4.204692619390966
95206,33122,1,0.0,30.0,5,0.3671875,25.6,30.0,30.0,1.791759469228055
44375,21333,4,0.75,6.0,14,0.45914397,18.357143,13.4,30.0,2.70805020110221
161079,24978,1,0.0,9.0,29,0.5311778,14.931034,11.368932,13.0,3.4011973816621555
112907,21883,1,0.0,,3,0.1,6.6666665,30.0,30.0,1.3862943611198906
98060,31184,20,0.95,6.0,40,0.70611703,18.8,8.471312,4.0,3.713572066704308
60096,17923,1,0.0,4.0,6,0.17391305,7.6666665,9.023255,4.0,1.9459101490553128
103048,45066,1,0.0,3.0,45,0.75252527,13.2,6.662069,13.0,3.828641396489095
66317,24221,1,0.0,5.0,16,0.56766915,16.625,11.622568,14.0,2.833213344056216
153826,27179,2,0.5,7.0,11,0.26190478,7.6363635,9.039474,7.0,2.4849066497880004
146818,40836,1,0.0,30.0,22,0.57522124,15.409091,13.775076,14.0,3.1354942159291497
206066,29487,2,0.5,8.0,17,0.42307693,3.0588236,12.431373,26.0,2.8903717578961645
16215,26369,2,0.5,6.0,18,0.41908714,13.388889,12.707763,7.0,2.9444389791664403
150110,47873,1,0.0,3.0,8,0.375,18.0,6.751825,10.0,2.19722457733622
28046,24390,2,0.5,30.0,8,0.32903227,19.375,26.35821,30.0,2.19722457733622
169239,44987,1,0.0,3.0,31,0.37155962,7.032258,9.278302,23.0,3.4657359027997265
41700,36316,11,0.90909094,26.0,17,0.46792454,15.588235,19.63889,26.0,2.8903717578961645
157895,760,1,0.0,,12,0.35338345,11.083333,6.837607,28.0,2.5649493574615367
11841,9060,1,0.0,5.0,33,0.6126761,8.606061,9.902527,0.0,3.5263605246161616
143244,8048,2,0.5,7.0,29,0.6180556,4.965517,11.302817,8.0,3.4011973816621555
15103,23715,7,0.85714287,9.0,17,0.6569149,22.117647,14.354466,17.0,2.8903717578961645
3384,47766,1,0.0,9.0,35,0.53365386,5.9428573,7.447236,2.0,3.58351893845611
136089,43258,1,0.0,14.0,12,0.32307693,5.4166665,12.679245,14.0,2.5649493574615367
148178,29240,1,0.0,,27,0.5113636,3.2592592,10.428572,10.0,3.332204510175204
173453,19057,7,0.85714287,7.0,10,0.5260417,19.2,12.914773,15.0,2.3978952727983707
46945,14992,3,0.6666667,5.0,24,0.69,8.333333,11.348958,21.0,3.218875824868201
199108,26283,1,0.0,,6,0.3090909,18.333334,13.910112,20.0,1.9459101490553128
118146,37220,10,0.9,4.0,52,0.67560977,7.8846154,6.9527364,13.0,3.970291913552122
39433,19006,1,0.0,6.0,38,0.54042554,6.1842103,6.65,0.0,3.6635616461296463
67914,17915,1,0.0,13.0,24,0.53271025,17.833334,11.926829,5.0,3.218875824868201
148610,44359,1,0.0,22.0,9,0.39330545,26.555555,23.182648,13.0,2.302585092994046
126057,13176,5,0.8,2.0,22,0.46153846,11.227273,4.4054055,8.0,3.1354942159291497
17740,33787,1,0.0,5.0,57,0.682861,13.0,6.064156,4.0,4.060443010546419
164637,11678,2,0.5,30.0,27,0.37301588,9.333333,10.836735,12.0,3.332204510175204
146289,45309,1,0.0,30.0,8,0.4963768,34.5,23.502008,30.0,2.19722457733622
185727,35547,9,0.8888889,7.0,50,0.7425743,16.16,6.9974747,6.0,3.9318256327243257
143721,49273,1,0.0,6.0,10,0.33582088,13.4,15.984,6.0,2.3978952727983707
148440,17122,2,0.5,20.0,6,0.4642857,18.666666,24.789474,30.0,1.9459101490553128
59878,16349,1,0.0,3.0,48,0.79502195,14.229167,8.146305,6.0,3.8918202981106265
85322,40008,1,0.0,30.0,5,0.3951613,24.8,21.825243,22.0,1.791759469228055
83562,28986,1,0.0,6.0,69,0.7316456,17.173914,5.4286947,8.0,4.248495242049359
161795,30305,4,0.75,30.0,10,0.47368422,13.3,23.368422,7.0,2.3978952727983707
52892,37829,1,0.0,26.0,28,0.36862746,9.107142,13.690763,2.0,3.367295829986474
25148,23527,3,0.6666667,5.0,33,0.76740944,21.757576,8.781428,7.0,3.5263605246161616
100464,6384,1,0.0,14.0,5,0.38297874,9.4,13.30303,11.0,1.791759469228055
62556,2652,8,0.875,6.0,73,0.8002853,9.602739,4.915473,2.0,4.304065093204169
36445,32293,1,0.0,6.0,62,0.81058496,28.951612,6.1915016,8.0,4.143134726391533
41252,9741,1,0.0,6.0,32,0.56164384,11.40625,6.1948423,0.0,3.49650756146648
78511,12361,1,0.0,16.0,3,0.083333336,24.0,15.0,16.0,1.3862943611198906
196421,10132,9,0.8888889,16.0,81,0.88932806,9.37037,4.58988,8.0,4.406719247264253
95690,22035,1,0.0,,4,0.2580645,7.75,6.92,7.0,1.6094379124341005
10895,26706,1,0.0,22.0,11,0.52747256,8.272727,17.45122,15.0,2.4849066497880004
8957,21616,3,0.6666667,4.0,32,0.7869674,12.46875,12.8515625,8.0,3.49650756146648
11214,36056,1,0.0,11.0,27,0.58949095,22.555555,13.581035,13.0,3.332204510175204
65080,48559,1,0.0,30.0,9,0.2777778,20.0,22.840237,30.0,2.302585092994046
53831,27966,12,0.9166667,5.0,19,0.49714285,9.210526,5.242604,6.0,2.995732273553991
94361,36149,1,0.0,29.0,10,0.45192307,20.8,23.526316,30.0,2.3978952727983707
171861,45,3,0.6666667,14.0,27,0.7221007,16.925926,13.704878,11.0,3.332204510175204
104927,41301,8,0.875,10.0,16,0.62903225,11.625,11.275,8.0,2.833213344056216
13134,5077,2,0.5,12.0,4,0.26190478,10.5,11.043478,5.0,1.6094379124341005
189297,44830,1,0.0,,53,0.61165047,7.773585,7.075377,8.0,3.9889840465642745
69131,3481,7,0.85714287,10.0,11,0.35436893,18.727272,19.151041,10.0,2.4849066497880004
171623,18479,1,0.0,15.0,4,0.22857143,8.75,14.125,15.0,1.6094379124341005
146175,45066,4,0.75,30.0,15,0.5706522,12.266666,14.748427,1.0,2.772588722239781
202530,4605,1,0.0,4.0,99,0.52903223,3.131313,2.5819397,0.0,4.605170185988092
129601,19734,1,0.0,3.0,9,0.0,1.7777778,5.285714,1.0,2.302585092994046
199173,512,4,0.75,7.0,23,0.7774936,17.0,7.027027,6.0,3.1780538303479458
98431,54,1,0.0,30.0,3,0.08695652,7.6666665,30.0,30.0,1.3862943611198906
66870,2360,1,0.0,22.0,14,0.47058824,13.357142,12.346821,20.0,2.70805020110221
27900,34789,1,0.0,5.0,40,0.8362147,27.475,10.548176,14.0,3.713572066704308
151207,18196,1,0.0,,8,0.25877193,28.5,19.08586,16.0,2.19722457733622
16797,45007,1,0.0,2.0,34,0.5637255,6.0,5.459596,8.0,3.555348061489413
133743,13176,10,0.9,10.0,29,0.79640716,11.5172415,11.534743,5.0,3.4011973816621555
132399,27966,3,0.6666667,30.0,20,0.6403712,21.55,15.174941,10.0,3.044522437723423
104165,14429,1,0.0,21.0,27,0.43492064,11.666667,13.110032,12.0,3.332204510175204
18739,14917,1,0.0,6.0,20,0.19642857,5.6,14.462963,30.0,3.044522437723423
98735,37250,1,0.0,30.0,3,0.06521739,15.333333,20.32258,30.0,1.3862943611198906
191910,2350,3,0.6666667,2.0,47,0.6219512,6.9787235,7.4844723,4.0,3.8712010109078903
30240,37458,1,0.0,5.0,10,0.32894737,15.2,20.824427,30.0,2.3978952727983707
112625,46667,1,0.0,30.0,7,0.3898305,16.857143,18.352942,27.0,2.079441541679836
37615,33963,2,0.5,7.0,23,0.7543253,12.565217,15.494662,30.0,3.1780538303479458
56595,781,1,0.0,30.0,8,0.3263889,18.0,23.969465,30.0,2.19722457733622
3403,33120,1,0.0,,6,0.051282052,6.5,20.866667,17.0,1.9459101490553128
1990,42828,1,0.0,6.0,41,0.6551724,13.439024,8.926199,4.0,3.737669618283368
15550,38400,2,0.5,10.0,5,0.41414142,19.8,14.790123,8.0,1.791759469228055
192605,21376,1,0.0,4.0,42,0.64666665,10.714286,8.674157,13.0,3.7612001156935615
164651,4767,1,0.0,2.0,19,0.32231405,6.368421,14.298245,10.0,2.995732273553991
37712,27999,2,0.5,11.0,13,0.47161573,17.615385,15.2938385,19.0,2.639057329615259
146980,44449,1,0.0,4.0,14,0.5885417,13.714286,12.523529,13.0,2.70805020110221
114893,18465,1,0.0,30.0,14,0.3448276,6.214286,18.97531,23.0,2.70805020110221
13107,35383,1,0.0,3.0,91,0.8687538,18.252747,4.5469513,3.0,4.5217885770490405
88717,31872,1,0.0,30.0,14,0.43434343,14.142858,11.305699,9.0,2.70805020110221
20518,3798,3,0.6666667,6.0,11,0.7291667,8.727273,6.3809524,6.0,2.4849066497880004
166270,20791,1,0.0,4.0,12,0.50555557,15.0,17.295858,4.0,2.5649493574615367
42595,42193,1,0.0,30.0,17,0.5538462,3.8235295,10.734375,6.0,2.8903717578961645
157171,4965,1,0.0,6.0,38,0.6633663,5.3157897,10.338542,9.0,3.6635616461296463
33888,7751,1,0.0,,10,0.3469388,4.9,15.511111,6.0,2.3978952727983707
176208,23909,1,0.0,10.0,57,0.7980562,16.245613,6.593296,11.0,4.060443010546419
135722,48299,1,0.0,30.0,3,0.1904762,7.0,30.0,30.0,1.3862943611198906
64337,19057,4,0.75,19.0,70,0.6780924,9.585714,6.206687,2.0,4.262679877041316
58826,1559,2,0.5,11.0,10,0.3557047,14.9,9.4388485,30.0,2.3978952727983707
114105,40992,1,0.0,14.0,5,0.04761905,4.2,25.555555,14.0,1.791759469228055
174952,13670,1,0.0,30.0,3,0.0625,10.666667,30.0,30.0,1.3862943611198906
98014,26312,1,0.0,6.0,5,0.16438356,14.6,23.014706,30.0,1.791759469228055
9036,37417,1,0.0,6.0,99,0.83075386,20.232323,2.9593577,2.0,4.605170185988092
192294,39921,2,0.5,14.0,27,0.67112297,13.851851,10.454293,4.0,3.332204510175204
160794,47766,1,0.0,,3,0.41666666,16.0,16.290323,13.0,1.3862943611198906
30876,47626,1,0.0,21.0,35,0.5628272,10.914286,11.851752,15.0,3.58351893845611
119709,45376,1,0.0,30.0,11,0.70472443,23.09091,18.589285,7.0,2.4849066497880004
716,34713,1,0.0,,4,0.0,11.25,14.136364,11.0,1.6094379124341005
194192,33000,1,0.0,3.0,31,0.51968503,8.193548,8.254098,3.0,3.4657359027997265
51362,44948,1,0.0,9.0,12,0.39325842,7.4166665,12.686747,9.0,2.5649493574615367
1982,34878,3,0.6666667,4.0,26,0.5623003,12.038462,13.088435,15.0,3.295836866004329
194755,39543,4,0.75,4.0,31,0.5888325,6.354839,12.947917,8.0,3.4657359027997265
50398,6052,1,0.0,30.0,19,0.5897436,18.473684,12.490964,20.0,2.995732273553991
12702,6508,12,0.9166667,8.0,31,0.8502825,11.419354,7.423077,12.0,3.4657359027997265
10121,8174,1,0.0,13.0,5,0.36220473,25.4,23.161615,29.0,1.791759469228055
121401,39732,1,0.0,9.0,60,0.68770766,5.016667,6.48,2.0,4.110873864173311
72046,22159,1,0.0,,3,0.18181819,7.3333335,7.230769,6.0,1.3862943611198906
187718,12206,3,0.6666667,30.0,16,0.5728643,12.4375,20.293814,23.0,2.833213344056216
100875,29967,1,0.0,2.0,55,0.79518074,18.10909,7.9538937,2.0,4.02535169073515
97079,21417,1,0.0,6.0,7,0.13571429,20.0,17.008064,30.0,2.079441541679836
103232,47029,2,0.5,11.0,46,0.8043478,17.0,7.710733,11.0,3.8501476017100575
156998,19048,1,0.0,2.0,51,0.83943087,9.6470585,5.513458,8.0,3.951243718581428
35422,29662,4,0.75,30.0,16,0.43243244,13.875,18.631067,21.0,2.833213344056216
182883,2024,1,0.0,15.0,6,0.1923077,8.666667,14.931818,4.0,1.9459101490553128
170923,17122,1,0.0,17.0,3,0.0,3.0,22.571428,17.0,1.3862943611198906
191820,24131,1,0.0,4.0,99,0.70219123,10.141414,3.6649694,3.0,4.605170185988092
